fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2022-08-01,27.0,983.0,89.0,1,760.0,91.0,458.0,48.0,24.0
2022-08-02,22.0,1054.0,45.0,1,807.0,4.0,106.0,52.0,20.0
2022-08-03,12.0,1018.0,79.0,0,462.0,40.0,416.0,40.0,28.0
2022-08-04,33.0,1122.0,71.0,0,985.0,70.0,453.0,64.0,32.0
2022-08-05,30.0,1028.0,50.0,1,821.0,94.0,17.0,55.0,19.0
2022-08-06,25.0,1022.0,32.0,0,586.0,59.0,379.0,67.0,31.0
2022-08-07,34.0,982.0,46.0,0,363.0,36.0,352.0,53.0,28.0
2022-08-08,28.0,995.0,79.0,1,683.0,51.0,332.0,59.0,23.0
2022-08-09,28.0,1060.0,40.0,0,439.0,50.0,222.0,46.0,19.0
2022-08-10,29.0,1012.0,24.0,1,816.0,72.0,371.0,51.0,28.0
2022-08-11,37.0,1001.0,93.0,0,730.0,51.0,399.0,58.0,38.0
2022-08-12,23.0,970.0,80.0,1,590.0,52.0,56.0,76.0,19.0
2022-08-13,28.0,954.0,36.0,0,955.0,20.0,92.0,37.0,23.0
2022-08-14,30.0,936.0,63.0,0,779.0,46.0,495.0,55.0,33.0
2022-08-15,23.0,1061.0,31.0,1,903.0,63.0,432.0,51.0,24.0
2022-08-16,30.0,1074.0,85.0,1,470.0,5.0,98.0,37.0,24.0
2022-08-17,35.0,1029.0,54.0,0,346.0,80.0,37.0,54.0,27.0
2022-08-18,19.0,947.0,77.0,0,177.0,1.0,405.0,44.0,29.0
2022-08-19,23.0,1046.0,22.0,1,758.0,59.0,65.0,39.0,26.0
2022-08-20,33.0,964.0,95.0,0,663.0,34.0,237.0,52.0,26.0
2022-08-21,19.0,1048.0,58.0,1,788.0,13.0,161.0,66.0,21.0
2022-08-22,18.0,940.0,94.0,0,377.0,87.0,348.0,58.0,25.0
2022-08-23,26.0,1055.0,60.0,0,676.0,41.0,155.0,56.0,21.0
2022-08-24,26.0,948.0,68.0,1,989.0,91.0,174.0,64.0,25.0
2022-08-25,30.0,1015.0,95.0,0,835.0,4.0,191.0,63.0,35.0
2022-08-26,30.0,1073.0,40.0,1,708.0,10.0,19.0,51.0,11.0
2022-08-27,27.0,954.0,100.0,1,791.0,13.0,101.0,62.0,21.0
2022-08-28,17.0,913.0,63.0,0,475.0,43.0,191.0,38.0,22.0
2022-08-29,21.0,1017.0,39.0,1,415.0,40.0,37.0,49.0,21.0
2022-08-30,21.0,1008.0,78.0,0,395.0,67.0,134.0,63.0,25.0
2022-08-31,31.0,977.0,62.0,0,246.0,21.0,419.0,61.0,24.0
2022-09-01,20.0,989.0,30.0,1,371.0,90.0,40.0,31.0,13.0
2022-09-02,30.0,992.0,98.0,0,423.0,13.0,238.0,55.0,18.0
2022-09-03,26.0,970.0,65.0,0,118.0,23.0,472.0,34.0,28.0
2022-09-04,25.0,1015.0,82.0,0,379.0,42.0,285.0,50.0,35.0
2022-09-05,19.0,1066.0,68.0,0,265.0,38.0,216.0,40.0,22.0
2022-09-06,29.0,953.0,66.0,1,482.0,81.0,304.0,48.0,19.0
2022-09-07,33.0,1013.0,88.0,0,358.0,91.0,315.0,54.0,24.0
2022-09-08,15.0,1043.0,52.0,1,148.0,20.0,388.0,53.0,19.0
2022-09-09,22.0,917.0,37.0,0,824.0,14.0,352.0,53.0,27.0
2022-09-10,29.0,931.0,55.0,1,648.0,67.0,65.0,36.0,23.0
2022-09-11,33.0,971.0,57.0,1,288.0,3.0,84.0,45.0,21.0
2022-09-12,31.0,949.0,52.0,1,222.0,55.0,114.0,49.0,16.0
2022-09-13,20.0,1041.0,46.0,0,257.0,84.0,164.0,42.0,26.0
2022-09-14,27.0,924.0,24.0,0,587.0,49.0,192.0,55.0,17.0
2022-09-15,27.0,1049.0,61.0,0,523.0,77.0,39.0,46.0,25.0
2022-09-16,24.0,1055.0,67.0,0,931.0,71.0,37.0,49.0,18.0
2022-09-17,30.0,1091.0,53.0,0,620.0,81.0,179.0,48.0,32.0
2022-09-18,32.0,1013.0,94.0,0,981.0,64.0,230.0,57.0,27.0
2022-09-19,27.0,1036.0,35.0,0,162.0,23.0,420.0,63.0,21.0
2022-09-20,27.0,1030.0,92.0,0,257.0,32.0,271.0,33.0,30.0
2022-09-21,32.0,1051.0,25.0,1,194.0,33.0,10.0,34.0,19.0
2022-09-22,33.0,987.0,69.0,1,683.0,0.0,329.0,56.0,19.0
2022-09-23,16.0,935.0,73.0,0,620.0,54.0,464.0,47.0,25.0
2022-09-24,30.0,1029.0,51.0,0,706.0,38.0,445.0,43.0,35.0
2022-09-25,27.0,982.0,87.0,0,265.0,47.0,37.0,56.0,16.0
2022-09-26,19.0,985.0,73.0,1,281.0,61.0,318.0,52.0,24.0
2022-09-27,28.0,969.0,52.0,1,200.0,76.0,451.0,42.0,18.0
2022-09-28,28.0,1023.0,43.0,0,566.0,15.0,392.0,53.0,21.0
2022-09-29,16.0,1074.0,62.0,0,875.0,74.0,366.0,48.0,29.0
2022-09-30,29.0,1066.0,49.0,1,864.0,20.0,417.0,51.0,23.0
2022-10-01,38.0,1004.0,62.0,0,530.0,86.0,425.0,68.0,26.0
2022-10-02,32.0,1016.0,50.0,0,259.0,83.0,295.0,58.0,20.0
2022-10-03,31.0,1030.0,92.0,1,544.0,82.0,458.0,45.0,21.0
2022-10-04,35.0,1082.0,67.0,1,291.0,48.0,200.0,51.0,12.0
2022-10-05,29.0,949.0,34.0,1,401.0,15.0,19.0,55.0,18.0
2022-10-06,31.0,1036.0,51.0,0,729.0,73.0,128.0,46.0,20.0
2022-10-07,32.0,955.0,65.0,0,812.0,56.0,170.0,40.0,16.0
2022-10-08,36.0,1015.0,75.0,0,571.0,51.0,357.0,58.0,21.0
2022-10-09,27.0,979.0,48.0,1,498.0,24.0,373.0,56.0,15.0
2022-10-10,36.0,965.0,52.0,0,900.0,58.0,154.0,53.0,27.0
2022-10-11,42.0,1028.0,52.0,1,322.0,69.0,485.0,52.0,24.0
2022-10-12,30.0,977.0,40.0,0,135.0,15.0,20.0,45.0,15.0
2022-10-13,30.0,996.0,88.0,1,841.0,68.0,225.0,54.0,6.0
2022-10-14,32.0,1045.0,38.0,1,369.0,52.0,472.0,53.0,22.0
2022-10-15,35.0,969.0,84.0,0,877.0,4.0,339.0,54.0,21.0
2022-10-16,36.0,1014.0,81.0,0,680.0,42.0,380.0,49.0,25.0
2022-10-17,25.0,1040.0,43.0,0,669.0,73.0,371.0,39.0,26.0
2022-10-18,43.0,998.0,84.0,0,696.0,16.0,75.0,56.0,18.0
2022-10-19,30.0,977.0,29.0,1,320.0,38.0,258.0,45.0,14.0
2022-10-20,34.0,977.0,26.0,0,757.0,10.0,294.0,54.0,18.0
2022-10-21,37.0,1035.0,86.0,0,126.0,30.0,144.0,79.0,20.0
2022-10-22,26.0,1048.0,35.0,1,334.0,17.0,336.0,32.0,15.0
2022-10-23,40.0,958.0,41.0,0,999.0,39.0,478.0,50.0,23.0
2022-10-24,39.0,1036.0,81.0,0,113.0,69.0,114.0,52.0,19.0
2022-10-25,28.0,1005.0,97.0,1,254.0,21.0,32.0,54.0,22.0
2022-10-26,34.0,938.0,41.0,1,826.0,82.0,199.0,48.0,19.0
2022-10-27,29.0,991.0,50.0,1,824.0,66.0,370.0,49.0,15.0
2022-10-28,36.0,983.0,93.0,0,863.0,23.0,486.0,60.0,23.0
2022-10-29,30.0,988.0,81.0,0,514.0,74.0,432.0,46.0,25.0
2022-10-30,35.0,994.0,48.0,0,210.0,4.0,55.0,71.0,17.0
2022-10-31,28.0,986.0,25.0,1,810.0,30.0,440.0,58.0,17.0
2022-11-01,30.0,1008.0,69.0,1,597.0,96.0,415.0,45.0,21.0
2022-11-02,37.0,972.0,28.0,1,735.0,41.0,129.0,43.0,9.0
2022-11-03,32.0,1028.0,31.0,0,664.0,96.0,414.0,47.0,22.0
2022-11-04,43.0,959.0,71.0,1,492.0,37.0,52.0,52.0,22.0
2022-11-05,37.0,962.0,31.0,1,390.0,40.0,493.0,50.0,20.0
2022-11-06,29.0,1068.0,90.0,1,439.0,79.0,337.0,47.0,23.0
2022-11-07,28.0,1062.0,95.0,1,768.0,37.0,254.0,57.0,21.0
2022-11-08,26.0,1010.0,78.0,1,470.0,43.0,108.0,44.0,13.0
2022-11-09,31.0,985.0,48.0,0,957.0,79.0,401.0,45.0,29.0
2022-11-10,30.0,1048.0,34.0,0,794.0,3.0,236.0,43.0,20.0
2022-11-11,25.0,989.0,56.0,0,970.0,92.0,241.0,56.0,22.0
2022-11-12,34.0,1033.0,78.0,0,881.0,40.0,165.0,51.0,25.0
2022-11-13,32.0,1062.0,22.0,1,533.0,20.0,206.0,48.0,11.0
2022-11-14,32.0,1002.0,58.0,1,858.0,86.0,258.0,52.0,18.0
2022-11-15,35.0,995.0,95.0,0,892.0,38.0,127.0,60.0,21.0
2022-11-16,25.0,959.0,46.0,1,497.0,2.0,193.0,41.0,10.0
2022-11-17,30.0,987.0,45.0,0,619.0,43.0,177.0,43.0,13.0
2022-11-18,37.0,995.0,92.0,0,704.0,58.0,77.0,37.0,20.0
2022-11-19,32.0,1067.0,69.0,1,220.0,42.0,288.0,46.0,14.0
2022-11-20,35.0,997.0,22.0,0,434.0,82.0,290.0,42.0,21.0
2022-11-21,45.0,1007.0,84.0,1,781.0,16.0,34.0,46.0,27.0
2022-11-22,40.0,956.0,84.0,0,702.0,38.0,96.0,63.0,24.0
2022-11-23,30.0,1078.0,98.0,0,905.0,57.0,340.0,47.0,20.0
2022-11-24,26.0,988.0,83.0,0,927.0,82.0,345.0,55.0,24.0
2022-11-25,33.0,1118.0,85.0,1,571.0,93.0,178.0,52.0,13.0
2022-11-26,28.0,1029.0,97.0,1,207.0,88.0,12.0,38.0,16.0
2022-11-27,28.0,996.0,80.0,1,915.0,19.0,169.0,30.0,25.0
2022-11-28,36.0,1006.0,32.0,0,585.0,5.0,119.0,57.0,21.0
2022-11-29,28.0,1104.0,32.0,1,952.0,15.0,358.0,45.0,22.0
2022-11-30,34.0,1090.0,85.0,0,174.0,78.0,334.0,52.0,16.0
2022-12-01,36.0,956.0,63.0,1,150.0,71.0,291.0,57.0,13.0
2022-12-02,32.0,989.0,92.0,1,394.0,38.0,305.0,62.0,18.0
2022-12-03,29.0,1059.0,93.0,0,507.0,94.0,182.0,59.0,26.0
2022-12-04,35.0,970.0,88.0,0,805.0,82.0,91.0,44.0,19.0
2022-12-05,33.0,1018.0,70.0,0,528.0,36.0,367.0,45.0,24.0
2022-12-06,33.0,1117.0,96.0,0,378.0,36.0,330.0,52.0,16.0
2022-12-07,29.0,909.0,70.0,0,952.0,43.0,21.0,69.0,26.0
2022-12-08,36.0,1005.0,38.0,1,779.0,31.0,216.0,58.0,19.0
2022-12-09,32.0,979.0,32.0,1,747.0,18.0,233.0,59.0,13.0
2022-12-10,36.0,1048.0,22.0,1,315.0,4.0,237.0,42.0,16.0
2022-12-11,31.0,1002.0,44.0,1,371.0,92.0,43.0,49.0,8.0
2022-12-12,36.0,936.0,96.0,1,980.0,14.0,64.0,49.0,15.0
2022-12-13,25.0,931.0,74.0,1,505.0,73.0,265.0,31.0,21.0
2022-12-14,36.0,973.0,63.0,0,949.0,22.0,133.0,69.0,20.0
2022-12-15,39.0,881.0,66.0,0,791.0,44.0,133.0,49.0,22.0
2022-12-16,29.0,1045.0,77.0,1,290.0,19.0,115.0,58.0,19.0
2022-12-17,33.0,972.0,61.0,0,544.0,45.0,58.0,54.0,16.0
2022-12-18,37.0,959.0,81.0,1,500.0,60.0,389.0,52.0,16.0
2022-12-19,44.0,1037.0,76.0,1,829.0,2.0,48.0,45.0,21.0
2022-12-20,40.0,1001.0,96.0,1,262.0,60.0,490.0,40.0,20.0
2022-12-21,26.0,979.0,22.0,0,664.0,2.0,222.0,52.0,8.0
2022-12-22,26.0,1085.0,63.0,0,920.0,40.0,10.0,37.0,26.0
2022-12-23,28.0,1012.0,61.0,1,255.0,36.0,185.0,53.0,13.0
2022-12-24,33.0,1032.0,36.0,1,276.0,98.0,79.0,54.0,16.0
2022-12-25,28.0,969.0,78.0,0,160.0,60.0,439.0,53.0,19.0
2022-12-26,24.0,943.0,40.0,1,149.0,82.0,413.0,46.0,20.0
2022-12-27,29.0,1011.0,35.0,0,736.0,21.0,314.0,44.0,20.0
2022-12-28,35.0,987.0,72.0,0,692.0,34.0,266.0,41.0,11.0
2022-12-29,24.0,1100.0,80.0,1,974.0,32.0,20.0,48.0,23.0
2022-12-30,38.0,905.0,35.0,1,437.0,65.0,498.0,62.0,15.0
2022-12-31,36.0,996.0,87.0,1,113.0,5.0,84.0,41.0,16.0
2023-01-01,42.0,936.0,91.0,0,422.0,95.0,462.0,69.0,26.0
2023-01-02,40.0,1107.0,99.0,1,257.0,46.0,440.0,55.0,18.0
2023-01-03,29.0,986.0,54.0,0,804.0,52.0,159.0,41.0,12.0
2023-01-04,37.0,1028.0,36.0,1,247.0,54.0,313.0,41.0,8.0
2023-01-05,35.0,943.0,71.0,1,927.0,19.0,446.0,46.0,21.0
2023-01-06,31.0,982.0,29.0,0,503.0,93.0,325.0,75.0,18.0
2023-01-07,38.0,1098.0,32.0,0,415.0,41.0,56.0,54.0,21.0
2023-01-08,41.0,991.0,58.0,1,289.0,0.0,341.0,46.0,11.0
2023-01-09,27.0,1072.0,58.0,0,434.0,66.0,288.0,56.0,17.0
2023-01-10,25.0,1034.0,86.0,1,246.0,93.0,432.0,71.0,18.0
2023-01-11,27.0,965.0,86.0,1,703.0,99.0,301.0,65.0,20.0
2023-01-12,31.0,1014.0,45.0,1,422.0,57.0,485.0,54.0,18.0
2023-01-13,34.0,875.0,75.0,1,871.0,67.0,223.0,48.0,11.0
2023-01-14,21.0,1030.0,79.0,1,943.0,85.0,174.0,37.0,22.0
2023-01-15,41.0,1020.0,34.0,1,608.0,12.0,65.0,56.0,7.0
2023-01-16,41.0,974.0,41.0,1,868.0,41.0,467.0,54.0,19.0
2023-01-17,36.0,1004.0,52.0,0,620.0,50.0,309.0,52.0,27.0
2023-01-18,37.0,1005.0,84.0,1,974.0,86.0,134.0,35.0,22.0
2023-01-19,32.0,1046.0,78.0,1,166.0,45.0,357.0,43.0,20.0
2023-01-20,24.0,1014.0,59.0,1,903.0,39.0,470.0,59.0,19.0
2023-01-21,34.0,1017.0,95.0,0,715.0,47.0,232.0,44.0,32.0
2023-01-22,31.0,950.0,54.0,1,800.0,42.0,330.0,58.0,12.0
2023-01-23,29.0,1023.0,95.0,0,140.0,70.0,331.0,52.0,20.0
2023-01-24,25.0,1009.0,53.0,0,483.0,88.0,206.0,47.0,21.0
2023-01-25,26.0,1029.0,66.0,1,343.0,21.0,5.0,48.0,18.0
2023-01-26,37.0,1059.0,22.0,1,833.0,71.0,345.0,56.0,19.0
2023-01-27,32.0,1049.0,65.0,0,356.0,22.0,202.0,51.0,18.0
2023-01-28,29.0,924.0,55.0,1,598.0,42.0,336.0,64.0,14.0
2023-01-29,31.0,1036.0,46.0,1,910.0,89.0,459.0,54.0,30.0
2023-01-30,40.0,982.0,70.0,1,708.0,34.0,324.0,70.0,19.0
2023-01-31,37.0,965.0,87.0,0,259.0,33.0,18.0,50.0,17.0
2023-02-01,40.0,1046.0,97.0,0,180.0,42.0,297.0,54.0,17.0
2023-02-02,21.0,941.0,70.0,1,300.0,60.0,90.0,57.0,10.0
2023-02-03,22.0,1030.0,28.0,1,377.0,93.0,157.0,66.0,17.0
2023-02-04,41.0,944.0,58.0,0,137.0,50.0,134.0,63.0,11.0
2023-02-05,25.0,1093.0,57.0,0,670.0,92.0,474.0,67.0,26.0
2023-02-06,30.0,1029.0,85.0,0,803.0,66.0,26.0,63.0,21.0
2023-02-07,25.0,943.0,84.0,0,270.0,31.0,305.0,40.0,14.0
2023-02-08,34.0,1020.0,81.0,1,741.0,59.0,291.0,33.0,24.0
2023-02-09,35.0,972.0,34.0,1,567.0,44.0,250.0,42.0,14.0
2023-02-10,23.0,983.0,69.0,0,358.0,12.0,443.0,52.0,25.0
2023-02-11,42.0,1056.0,83.0,1,867.0,17.0,28.0,43.0,20.0
2023-02-12,27.0,930.0,69.0,0,310.0,99.0,260.0,45.0,16.0
2023-02-13,38.0,968.0,51.0,0,162.0,63.0,457.0,74.0,13.0
2023-02-14,22.0,1054.0,27.0,0,451.0,98.0,146.0,50.0,24.0
2023-02-15,38.0,1021.0,75.0,0,119.0,56.0,7.0,58.0,17.0
2023-02-16,39.0,932.0,90.0,0,348.0,22.0,498.0,51.0,22.0
2023-02-17,34.0,981.0,50.0,1,856.0,79.0,10.0,47.0,27.0
2023-02-18,36.0,1064.0,32.0,1,485.0,34.0,202.0,38.0,12.0
2023-02-19,40.0,1039.0,85.0,1,942.0,63.0,72.0,42.0,20.0
2023-02-20,29.0,1045.0,46.0,1,990.0,24.0,181.0,55.0,13.0
2023-02-21,30.0,1029.0,95.0,1,548.0,18.0,222.0,59.0,21.0
2023-02-22,33.0,932.0,55.0,1,839.0,54.0,358.0,72.0,13.0
2023-02-23,34.0,1037.0,98.0,1,987.0,32.0,64.0,57.0,16.0
2023-02-24,34.0,969.0,63.0,0,320.0,13.0,171.0,66.0,10.0
2023-02-25,24.0,1005.0,39.0,1,518.0,91.0,453.0,62.0,20.0
2023-02-26,35.0,993.0,75.0,1,454.0,24.0,157.0,35.0,14.0
2023-02-27,26.0,897.0,69.0,0,399.0,77.0,446.0,45.0,27.0
2023-02-28,31.0,1019.0,54.0,0,578.0,90.0,270.0,48.0,21.0
2023-03-01,32.0,939.0,92.0,1,344.0,25.0,114.0,53.0,15.0
2023-03-02,43.0,910.0,93.0,1,184.0,96.0,170.0,45.0,19.0
2023-03-03,29.0,957.0,72.0,0,948.0,51.0,1.0,56.0,25.0
2023-03-04,24.0,975.0,37.0,1,474.0,27.0,65.0,55.0,10.0
2023-03-05,34.0,1101.0,43.0,0,590.0,35.0,222.0,64.0,15.0
2023-03-06,35.0,1076.0,76.0,0,460.0,19.0,33.0,56.0,17.0
2023-03-07,34.0,1033.0,24.0,1,628.0,15.0,414.0,50.0,19.0
2023-03-08,29.0,1132.0,75.0,1,359.0,72.0,333.0,37.0,21.0
2023-03-09,31.0,1005.0,34.0,0,363.0,1.0,302.0,66.0,16.0
2023-03-10,36.0,966.0,57.0,0,381.0,22.0,470.0,45.0,21.0
2023-03-11,29.0,1010.0,66.0,1,453.0,68.0,361.0,61.0,24.0
2023-03-12,37.0,974.0,91.0,1,496.0,100.0,397.0,44.0,25.0
2023-03-13,30.0,1083.0,69.0,0,704.0,46.0,191.0,56.0,20.0
2023-03-14,39.0,1055.0,22.0,0,583.0,43.0,30.0,42.0,19.0
2023-03-15,39.0,1025.0,99.0,1,882.0,23.0,264.0,71.0,14.0
2023-03-16,35.0,1002.0,46.0,0,357.0,99.0,176.0,60.0,15.0
2023-03-17,33.0,949.0,35.0,0,786.0,85.0,445.0,48.0,17.0
2023-03-18,37.0,960.0,25.0,1,489.0,32.0,108.0,49.0,11.0
2023-03-19,36.0,985.0,69.0,0,471.0,63.0,475.0,58.0,26.0
2023-03-20,28.0,972.0,48.0,1,722.0,93.0,294.0,57.0,16.0
2023-03-21,34.0,1079.0,70.0,1,931.0,50.0,459.0,44.0,16.0
2023-03-22,33.0,1082.0,42.0,1,904.0,57.0,485.0,51.0,18.0
2023-03-23,21.0,936.0,28.0,1,417.0,87.0,432.0,39.0,13.0
2023-03-24,23.0,956.0,67.0,0,933.0,30.0,236.0,46.0,17.0
2023-03-25,30.0,1072.0,30.0,0,267.0,64.0,102.0,52.0,24.0
2023-03-26,38.0,1032.0,62.0,0,415.0,10.0,268.0,55.0,26.0
2023-03-27,29.0,1032.0,48.0,0,501.0,12.0,241.0,46.0,19.0
2023-03-28,29.0,957.0,93.0,1,854.0,3.0,307.0,61.0,13.0
2023-03-29,28.0,1025.0,54.0,0,339.0,56.0,412.0,55.0,21.0
2023-03-30,40.0,1083.0,71.0,0,374.0,20.0,204.0,58.0,17.0
2023-03-31,21.0,1004.0,67.0,1,589.0,34.0,395.0,39.0,23.0
2023-04-01,23.0,980.0,25.0,1,650.0,45.0,265.0,67.0,14.0
2023-04-02,31.0,913.0,84.0,0,674.0,48.0,331.0,31.0,21.0
2023-04-03,23.0,987.0,60.0,0,339.0,4.0,9.0,62.0,26.0
2023-04-04,19.0,980.0,88.0,0,131.0,61.0,121.0,68.0,30.0
2023-04-05,18.0,979.0,72.0,0,956.0,90.0,123.0,53.0,29.0
2023-04-06,20.0,998.0,68.0,1,849.0,18.0,297.0,49.0,23.0
2023-04-07,22.0,887.0,89.0,0,698.0,47.0,98.0,55.0,29.0
2023-04-08,22.0,969.0,20.0,1,575.0,93.0,313.0,39.0,19.0
2023-04-09,21.0,1027.0,77.0,1,343.0,66.0,114.0,40.0,16.0
2023-04-10,18.0,1059.0,86.0,1,178.0,78.0,251.0,36.0,29.0
2023-04-11,25.0,929.0,97.0,0,606.0,54.0,30.0,53.0,32.0
2023-04-12,29.0,1017.0,38.0,1,556.0,90.0,341.0,54.0,28.0
2023-04-13,21.0,1053.0,37.0,0,664.0,31.0,187.0,65.0,26.0
2023-04-14,25.0,989.0,78.0,0,233.0,90.0,49.0,41.0,32.0
2023-04-15,16.0,961.0,74.0,0,319.0,22.0,320.0,39.0,21.0
2023-04-16,31.0,1050.0,79.0,1,625.0,7.0,417.0,43.0,27.0
2023-04-17,12.0,931.0,73.0,1,856.0,77.0,127.0,57.0,19.0
2023-04-18,21.0,1056.0,69.0,1,183.0,66.0,48.0,58.0,26.0
2023-04-19,23.0,1023.0,67.0,1,433.0,57.0,361.0,42.0,26.0
2023-04-20,30.0,988.0,54.0,0,198.0,85.0,131.0,57.0,23.0
2023-04-21,21.0,1065.0,65.0,1,782.0,37.0,184.0,46.0,20.0
2023-04-22,34.0,1048.0,53.0,0,906.0,3.0,10.0,39.0,30.0
2023-04-23,26.0,1032.0,25.0,1,912.0,19.0,304.0,61.0,25.0
2023-04-24,22.0,934.0,26.0,1,824.0,84.0,124.0,44.0,28.0
2023-04-25,26.0,1030.0,98.0,0,768.0,76.0,29.0,55.0,32.0
2023-04-26,24.0,919.0,46.0,1,422.0,63.0,42.0,58.0,18.0
2023-04-27,24.0,970.0,38.0,0,748.0,11.0,301.0,60.0,22.0
2023-04-28,27.0,1043.0,42.0,1,426.0,14.0,133.0,41.0,30.0
2023-04-29,22.0,994.0,25.0,0,263.0,94.0,378.0,50.0,25.0
2023-04-30,21.0,1069.0,76.0,0,283.0,67.0,146.0,36.0,30.0
2023-05-01,25.0,1037.0,90.0,0,498.0,10.0,199.0,41.0,28.0
2023-05-02,37.0,973.0,43.0,0,757.0,10.0,446.0,54.0,27.0
2023-05-03,27.0,1042.0,93.0,0,605.0,89.0,161.0,44.0,34.0
2023-05-04,27.0,1014.0,78.0,1,399.0,33.0,463.0,50.0,17.0
2023-05-05,27.0,1075.0,51.0,0,807.0,49.0,310.0,56.0,24.0
2023-05-06,35.0,878.0,59.0,0,989.0,82.0,181.0,62.0,22.0
2023-05-07,28.0,1019.0,88.0,0,384.0,37.0,254.0,30.0,28.0
2023-05-08,24.0,1050.0,99.0,1,913.0,13.0,456.0,57.0,31.0
2023-05-09,21.0,1018.0,94.0,1,236.0,62.0,68.0,47.0,28.0
2023-05-10,33.0,1013.0,95.0,1,262.0,7.0,355.0,48.0,25.0
2023-05-11,25.0,988.0,40.0,1,480.0,47.0,359.0,56.0,21.0
2023-05-12,28.0,950.0,94.0,1,371.0,34.0,163.0,59.0,18.0
2023-05-13,21.0,1042.0,34.0,0,781.0,28.0,74.0,35.0,32.0
2023-05-14,23.0,923.0,47.0,0,708.0,92.0,92.0,53.0,24.0
2023-05-15,33.0,1008.0,97.0,0,619.0,41.0,352.0,56.0,39.0
2023-05-16,27.0,1038.0,85.0,1,291.0,36.0,173.0,40.0,27.0
2023-05-17,29.0,1032.0,83.0,1,986.0,33.0,11.0,54.0,35.0
2023-05-18,17.0,989.0,54.0,0,271.0,60.0,46.0,45.0,19.0
2023-05-19,30.0,1003.0,74.0,0,108.0,57.0,2.0,48.0,25.0
2023-05-20,22.0,1077.0,79.0,0,480.0,12.0,484.0,49.0,26.0
2023-05-21,23.0,1019.0,61.0,1,264.0,42.0,208.0,42.0,22.0
2023-05-22,23.0,1082.0,46.0,1,464.0,99.0,237.0,46.0,24.0
2023-05-23,27.0,941.0,83.0,1,999.0,4.0,387.0,49.0,29.0
2023-05-24,22.0,1007.0,77.0,1,705.0,21.0,347.0,69.0,33.0
2023-05-25,18.0,998.0,90.0,0,149.0,71.0,178.0,63.0,32.0
2023-05-26,30.0,1096.0,52.0,0,188.0,90.0,205.0,48.0,23.0
2023-05-27,23.0,1026.0,72.0,0,402.0,75.0,466.0,53.0,39.0
2023-05-28,17.0,910.0,79.0,0,563.0,95.0,187.0,50.0,27.0
2023-05-29,39.0,1041.0,66.0,0,130.0,92.0,254.0,61.0,21.0
2023-05-30,23.0,948.0,29.0,1,150.0,26.0,332.0,37.0,27.0
2023-05-31,15.0,904.0,43.0,1,928.0,77.0,325.0,51.0,24.0
2023-06-01,22.0,954.0,36.0,1,880.0,99.0,350.0,63.0,24.0
2023-06-02,26.0,976.0,45.0,0,812.0,45.0,130.0,52.0,26.0
2023-06-03,26.0,966.0,46.0,0,113.0,81.0,79.0,56.0,20.0
2023-06-04,23.0,1027.0,77.0,0,384.0,15.0,62.0,44.0,24.0
2023-06-05,31.0,1054.0,96.0,1,249.0,89.0,15.0,43.0,34.0
2023-06-06,31.0,880.0,72.0,1,403.0,71.0,457.0,60.0,25.0
2023-06-07,17.0,981.0,33.0,0,318.0,56.0,80.0,39.0,38.0
2023-06-08,27.0,986.0,58.0,0,541.0,87.0,205.0,39.0,33.0
2023-06-09,24.0,953.0,96.0,0,681.0,77.0,366.0,39.0,35.0
2023-06-10,26.0,944.0,69.0,1,963.0,55.0,235.0,43.0,23.0
2023-06-11,28.0,934.0,74.0,0,971.0,86.0,362.0,45.0,33.0
2023-06-12,20.0,1093.0,64.0,0,346.0,97.0,198.0,50.0,22.0
2023-06-13,22.0,1058.0,95.0,1,646.0,67.0,288.0,50.0,22.0
2023-06-14,29.0,987.0,48.0,1,781.0,42.0,495.0,59.0,17.0
2023-06-15,25.0,1042.0,24.0,1,230.0,80.0,305.0,50.0,21.0
2023-06-16,21.0,1002.0,42.0,0,505.0,91.0,197.0,46.0,29.0
2023-06-17,37.0,995.0,63.0,0,222.0,7.0,269.0,35.0,20.0
2023-06-18,22.0,1065.0,65.0,1,929.0,42.0,225.0,44.0,25.0
2023-06-19,19.0,1030.0,72.0,1,592.0,53.0,66.0,41.0,24.0
2023-06-20,26.0,1042.0,41.0,1,457.0,46.0,432.0,36.0,13.0
2023-06-21,16.0,947.0,26.0,1,538.0,52.0,249.0,35.0,18.0
2023-06-22,17.0,1017.0,27.0,1,499.0,68.0,30.0,47.0,26.0
2023-06-23,31.0,1026.0,23.0,1,543.0,100.0,55.0,48.0,27.0
2023-06-24,25.0,1037.0,79.0,1,854.0,15.0,137.0,52.0,21.0
2023-06-25,22.0,989.0,56.0,1,174.0,59.0,314.0,60.0,18.0
2023-06-26,33.0,958.0,56.0,0,276.0,29.0,464.0,66.0,22.0
2023-06-27,27.0,1047.0,24.0,0,727.0,26.0,158.0,35.0,28.0
2023-06-28,32.0,977.0,37.0,0,990.0,83.0,151.0,54.0,30.0
2023-06-29,23.0,1002.0,37.0,1,570.0,99.0,117.0,48.0,27.0
2023-06-30,21.0,1025.0,55.0,1,908.0,22.0,486.0,56.0,24.0
2023-07-01,23.0,1041.0,74.0,1,212.0,63.0,145.0,39.0,21.0
